time,.data
2024/06/03/16:12:15.297044,65
2024/06/03/16:12:15.316172,65
2024/06/03/16:12:15.331671,65
2024/06/03/16:12:15.348880,65
2024/06/03/16:12:15.365451,64
2024/06/03/16:12:15.382876,64
2024/06/03/16:12:15.400781,64
2024/06/03/16:12:15.417462,64
2024/06/03/16:12:15.433451,64
2024/06/03/16:12:15.449459,63
2024/06/03/16:12:15.465906,59
2024/06/03/16:12:15.485031,59
2024/06/03/16:12:15.501275,58
2024/06/03/16:12:15.515590,58
2024/06/03/16:12:15.533437,57
2024/06/03/16:12:15.548664,57
2024/06/03/16:12:15.565825,57
2024/06/03/16:12:15.582530,57
2024/06/03/16:12:15.602344,57
2024/06/03/16:12:15.617942,57
2024/06/03/16:12:15.634559,57
2024/06/03/16:12:15.649796,57
2024/06/03/16:12:15.667896,57
2024/06/03/16:12:15.684385,57
2024/06/03/16:12:15.699577,57
2024/06/03/16:12:15.714979,57
2024/06/03/16:12:15.732493,57
2024/06/03/16:12:15.749191,57
2024/06/03/16:12:15.764714,57
2024/06/03/16:12:15.782452,57
2024/06/03/16:12:15.798867,57
2024/06/03/16:12:15.815500,57
2024/06/03/16:12:15.830371,57
2024/06/03/16:12:15.850016,57
2024/06/03/16:12:15.864521,57
2024/06/03/16:12:15.880298,57
2024/06/03/16:12:15.899332,57
2024/06/03/16:12:15.914802,57
2024/06/03/16:12:15.932103,57
2024/06/03/16:12:15.948157,57
2024/06/03/16:12:15.964976,57
2024/06/03/16:12:15.982545,57
2024/06/03/16:12:15.999773,57
2024/06/03/16:12:16.016550,57
2024/06/03/16:12:16.031531,57
2024/06/03/16:12:16.048372,57
2024/06/03/16:12:16.066333,57
2024/06/03/16:12:16.082800,57
2024/06/03/16:12:16.098767,57
2024/06/03/16:12:16.115848,57
2024/06/03/16:12:16.133320,57
2024/06/03/16:12:16.150264,57
2024/06/03/16:12:16.167073,57
2024/06/03/16:12:16.182898,57
2024/06/03/16:12:16.201944,57
2024/06/03/16:12:16.217232,57
2024/06/03/16:12:16.233207,57
2024/06/03/16:12:16.250130,57
2024/06/03/16:12:16.266043,57
2024/06/03/16:12:16.283634,57
2024/06/03/16:12:16.296885,57
2024/06/03/16:12:16.315830,57
2024/06/03/16:12:16.332294,57
2024/06/03/16:12:16.347887,57
2024/06/03/16:12:16.366313,57
2024/06/03/16:12:16.382229,57
2024/06/03/16:12:16.399508,57
2024/06/03/16:12:16.416010,57
2024/06/03/16:12:16.433368,57
2024/06/03/16:12:16.448281,57
2024/06/03/16:12:16.465281,57
2024/06/03/16:12:16.485114,57
2024/06/03/16:12:16.500571,57
2024/06/03/16:12:16.515949,57
2024/06/03/16:12:16.536043,57
2024/06/03/16:12:16.549363,57
2024/06/03/16:12:16.565742,57
2024/06/03/16:12:16.582411,57
2024/06/03/16:12:16.598788,57
2024/06/03/16:12:16.615278,57
2024/06/03/16:12:16.632376,57
2024/06/03/16:12:16.648665,57
2024/06/03/16:12:16.664594,57
2024/06/03/16:12:16.682297,57
2024/06/03/16:12:16.699247,57
2024/06/03/16:12:16.715439,57
2024/06/03/16:12:16.733519,57
2024/06/03/16:12:16.749006,57
2024/06/03/16:12:16.766317,57
2024/06/03/16:12:16.781503,57
2024/06/03/16:12:16.799195,57
2024/06/03/16:12:16.815689,57
2024/06/03/16:12:16.831915,57
2024/06/03/16:12:16.848631,57
2024/06/03/16:12:16.865712,57
2024/06/03/16:12:16.882499,57
2024/06/03/16:12:16.901143,57
2024/06/03/16:12:16.916266,57
2024/06/03/16:12:16.932705,57
2024/06/03/16:12:16.949847,58
2024/06/03/16:12:16.966370,58
2024/06/03/16:12:16.982823,58
2024/06/03/16:12:16.999384,58
2024/06/03/16:12:17.017634,58
2024/06/03/16:12:17.032726,58
2024/06/03/16:12:17.049163,58
2024/06/03/16:12:17.065559,58
2024/06/03/16:12:17.082770,58
2024/06/03/16:12:17.099165,58
2024/06/03/16:12:17.117297,58
2024/06/03/16:12:17.133036,59
2024/06/03/16:12:17.152771,59
2024/06/03/16:12:17.167160,59
2024/06/03/16:12:17.184240,59
2024/06/03/16:12:17.200743,59
2024/06/03/16:12:17.221033,59
2024/06/03/16:12:17.232439,59
2024/06/03/16:12:17.248920,59
2024/06/03/16:12:17.265834,59
2024/06/03/16:12:17.281493,59
2024/06/03/16:12:17.299901,59
2024/06/03/16:12:17.316051,59
2024/06/03/16:12:17.331320,59
2024/06/03/16:12:17.349385,59
2024/06/03/16:12:17.366245,59
2024/06/03/16:12:17.382136,59
2024/06/03/16:12:17.398918,59
2024/06/03/16:12:17.416063,59
2024/06/03/16:12:17.431816,59
2024/06/03/16:12:17.448573,59
2024/06/03/16:12:17.465038,59
2024/06/03/16:12:17.483036,59
2024/06/03/16:12:17.499463,59
2024/06/03/16:12:17.517689,59
2024/06/03/16:12:17.532227,59
2024/06/03/16:12:17.549428,59
2024/06/03/16:12:17.564780,59
2024/06/03/16:12:17.582462,59
2024/06/03/16:12:17.600798,59
2024/06/03/16:12:17.615997,59
2024/06/03/16:12:17.632741,59
2024/06/03/16:12:17.649209,59
2024/06/03/16:12:17.665840,59
2024/06/03/16:12:17.682471,59
2024/06/03/16:12:17.698785,59
2024/06/03/16:12:17.715901,59
2024/06/03/16:12:17.732201,59
2024/06/03/16:12:17.750993,59
2024/06/03/16:12:17.765980,59
2024/06/03/16:12:17.782694,59
2024/06/03/16:12:17.799601,59
2024/06/03/16:12:17.816360,59
2024/06/03/16:12:17.832463,59
2024/06/03/16:12:17.851265,59
2024/06/03/16:12:17.867009,59
2024/06/03/16:12:17.881653,59
2024/06/03/16:12:17.899802,59
2024/06/03/16:12:17.914323,59
2024/06/03/16:12:17.933351,59
2024/06/03/16:12:17.949734,59
2024/06/03/16:12:17.968637,59
2024/06/03/16:12:17.983906,59
2024/06/03/16:12:18.001742,59
2024/06/03/16:12:18.018514,59
2024/06/03/16:12:18.031691,59
2024/06/03/16:12:18.049342,59
2024/06/03/16:12:18.065385,59
2024/06/03/16:12:18.081287,59
2024/06/03/16:12:18.098069,59
2024/06/03/16:12:18.115540,59
2024/06/03/16:12:18.132731,59
2024/06/03/16:12:18.147921,59
2024/06/03/16:12:18.165615,59
2024/06/03/16:12:18.181134,59
2024/06/03/16:12:18.198897,59
2024/06/03/16:12:18.215958,59
2024/06/03/16:12:18.230939,59
2024/06/03/16:12:18.248937,60
2024/06/03/16:12:18.265639,60
2024/06/03/16:12:18.282268,60
2024/06/03/16:12:18.298985,60
2024/06/03/16:12:18.315856,60
2024/06/03/16:12:18.332390,60
2024/06/03/16:12:18.348000,60
2024/06/03/16:12:18.365225,60
2024/06/03/16:12:18.382303,60
2024/06/03/16:12:18.400532,60
2024/06/03/16:12:18.415649,60
2024/06/03/16:12:18.432117,60
2024/06/03/16:12:18.448843,60
2024/06/03/16:12:18.466036,60
2024/06/03/16:12:18.484484,60
2024/06/03/16:12:18.500026,60
2024/06/03/16:12:18.517049,60
2024/06/03/16:12:18.533016,60
2024/06/03/16:12:18.549603,60
2024/06/03/16:12:18.566145,60
2024/06/03/16:12:18.583575,60
2024/06/03/16:12:18.598335,60
2024/06/03/16:12:18.617580,60
2024/06/03/16:12:18.633164,60
2024/06/03/16:12:18.649310,60
2024/06/03/16:12:18.666169,60
2024/06/03/16:12:18.682770,60
2024/06/03/16:12:18.699948,60
2024/06/03/16:12:18.715668,60
2024/06/03/16:12:18.734667,60
2024/06/03/16:12:18.749819,60
2024/06/03/16:12:18.765563,60
2024/06/03/16:12:18.782152,60
2024/06/03/16:12:18.798743,60
2024/06/03/16:12:18.815071,60
2024/06/03/16:12:18.832200,60
2024/06/03/16:12:18.847997,60
2024/06/03/16:12:18.864720,60
2024/06/03/16:12:18.881927,60
2024/06/03/16:12:18.898661,60
2024/06/03/16:12:18.915044,60
2024/06/03/16:12:18.933122,60
2024/06/03/16:12:18.948564,60
2024/06/03/16:12:18.963950,60
2024/06/03/16:12:18.981817,60
2024/06/03/16:12:18.997561,60
2024/06/03/16:12:19.016946,60
2024/06/03/16:12:19.032655,60
2024/06/03/16:12:19.049699,60
2024/06/03/16:12:19.065458,60
2024/06/03/16:12:19.082434,60
2024/06/03/16:12:19.099580,60
2024/06/03/16:12:19.115490,60
2024/06/03/16:12:19.133311,60
2024/06/03/16:12:19.147395,60
2024/06/03/16:12:19.166123,60
2024/06/03/16:12:19.181392,60
2024/06/03/16:12:19.198805,60
2024/06/03/16:12:19.215764,60
2024/06/03/16:12:19.231271,60
2024/06/03/16:12:19.250074,60
2024/06/03/16:12:19.270965,60
2024/06/03/16:12:19.282990,60
2024/06/03/16:12:19.299997,60
2024/06/03/16:12:19.316681,60
2024/06/03/16:12:19.334846,60
2024/06/03/16:12:19.350993,60
2024/06/03/16:12:19.365195,60
2024/06/03/16:12:19.380970,60
2024/06/03/16:12:19.399817,60
2024/06/03/16:12:19.415294,60
2024/06/03/16:12:19.432786,61
2024/06/03/16:12:19.452422,61
2024/06/03/16:12:19.467195,61
2024/06/03/16:12:19.483612,61
2024/06/03/16:12:19.500564,61
2024/06/03/16:12:19.518068,62
2024/06/03/16:12:19.533204,62
2024/06/03/16:12:19.548591,63
2024/06/03/16:12:19.566292,63
2024/06/03/16:12:19.581895,63
2024/06/03/16:12:19.598764,64
2024/06/03/16:12:19.616702,64
2024/06/03/16:12:19.631772,64
2024/06/03/16:12:19.649517,64
2024/06/03/16:12:19.665824,64
2024/06/03/16:12:19.682724,64
2024/06/03/16:12:19.698026,64
2024/06/03/16:12:19.715928,64
2024/06/03/16:12:19.732645,64
2024/06/03/16:12:19.749524,64
2024/06/03/16:12:19.765563,64
2024/06/03/16:12:19.781502,64
2024/06/03/16:12:19.797916,64
2024/06/03/16:12:19.814945,64
2024/06/03/16:12:19.832547,64
2024/06/03/16:12:19.848210,64
2024/06/03/16:12:19.865898,64
2024/06/03/16:12:19.882539,64
2024/06/03/16:12:19.898215,64
2024/06/03/16:12:19.915062,64
2024/06/03/16:12:19.931478,64
2024/06/03/16:12:19.948434,64
2024/06/03/16:12:19.964726,64
2024/06/03/16:12:19.981469,64
2024/06/03/16:12:19.999041,64
2024/06/03/16:12:20.016876,64
2024/06/03/16:12:20.032957,64
2024/06/03/16:12:20.049696,64
2024/06/03/16:12:20.067610,64
2024/06/03/16:12:20.083788,64
2024/06/03/16:12:20.099541,64
2024/06/03/16:12:20.117093,64
2024/06/03/16:12:20.133251,64
2024/06/03/16:12:20.150726,64
2024/06/03/16:12:20.164619,64
2024/06/03/16:12:20.182847,64
2024/06/03/16:12:20.200311,64
2024/06/03/16:12:20.215769,64
2024/06/03/16:12:20.231544,64
2024/06/03/16:12:20.249805,64
2024/06/03/16:12:20.265178,64
2024/06/03/16:12:20.285358,64
2024/06/03/16:12:20.299825,64
2024/06/03/16:12:20.317531,64
2024/06/03/16:12:20.332050,64
2024/06/03/16:12:20.348822,64
2024/06/03/16:12:20.365653,64
2024/06/03/16:12:20.381453,64
2024/06/03/16:12:20.398914,64
2024/06/03/16:12:20.415419,64
2024/06/03/16:12:20.432121,64
2024/06/03/16:12:20.450491,64
2024/06/03/16:12:20.465641,64
2024/06/03/16:12:20.481961,64
2024/06/03/16:12:20.498882,64
2024/06/03/16:12:20.515863,64
2024/06/03/16:12:20.531172,64
2024/06/03/16:12:20.549001,64
2024/06/03/16:12:20.566450,64
2024/06/03/16:12:20.581869,64
2024/06/03/16:12:20.600538,64
2024/06/03/16:12:20.616124,64
2024/06/03/16:12:20.632840,64
2024/06/03/16:12:20.647305,64
2024/06/03/16:12:20.666777,64
2024/06/03/16:12:20.680283,64
2024/06/03/16:12:20.699769,64
2024/06/03/16:12:20.715746,64
2024/06/03/16:12:20.732132,64
2024/06/03/16:12:20.749063,64
2024/06/03/16:12:20.766783,64
2024/06/03/16:12:20.782481,64
2024/06/03/16:12:20.799598,64
2024/06/03/16:12:20.818011,64
2024/06/03/16:12:20.833540,64
2024/06/03/16:12:20.850223,64
2024/06/03/16:12:20.866893,64
2024/06/03/16:12:20.882395,64
2024/06/03/16:12:20.899161,64
2024/06/03/16:12:20.915267,64
2024/06/03/16:12:20.934783,64
2024/06/03/16:12:20.950838,64
2024/06/03/16:12:20.966521,64
2024/06/03/16:12:20.983313,64
2024/06/03/16:12:21.000353,64
2024/06/03/16:12:21.015830,63
2024/06/03/16:12:21.032676,62
2024/06/03/16:12:21.048532,62
2024/06/03/16:12:21.066915,62
2024/06/03/16:12:21.080367,62
2024/06/03/16:12:21.099189,61
2024/06/03/16:12:21.116054,61
2024/06/03/16:12:21.131918,61
2024/06/03/16:12:21.149445,60
2024/06/03/16:12:21.166054,60
2024/06/03/16:12:21.180799,60
2024/06/03/16:12:21.198742,60
2024/06/03/16:12:21.216760,60
2024/06/03/16:12:21.232276,55
2024/06/03/16:12:21.249175,55
2024/06/03/16:12:21.265738,55
2024/06/03/16:12:21.280545,54
2024/06/03/16:12:21.297969,54
2024/06/03/16:12:21.315434,54
2024/06/03/16:12:21.331824,54
2024/06/03/16:12:21.349224,54
2024/06/03/16:12:21.366799,54
2024/06/03/16:12:21.381161,54
2024/06/03/16:12:21.399540,54
2024/06/03/16:12:21.415456,54
2024/06/03/16:12:21.432376,54
2024/06/03/16:12:21.449156,54
2024/06/03/16:12:21.465255,54
2024/06/03/16:12:21.482336,54
2024/06/03/16:12:21.498657,54
2024/06/03/16:12:21.515676,54
2024/06/03/16:12:21.532282,54
2024/06/03/16:12:21.549537,53
2024/06/03/16:12:21.570092,53
2024/06/03/16:12:21.582694,52
2024/06/03/16:12:21.600066,52
2024/06/03/16:12:21.615595,52
2024/06/03/16:12:21.638317,51
2024/06/03/16:12:21.650097,51
2024/06/03/16:12:21.665067,50
2024/06/03/16:12:21.684385,50
2024/06/03/16:12:21.699528,50
2024/06/03/16:12:21.715475,50
2024/06/03/16:12:21.733242,50
2024/06/03/16:12:21.749279,50
2024/06/03/16:12:21.764313,50
2024/06/03/16:12:21.782987,50
2024/06/03/16:12:21.798413,50
2024/06/03/16:12:21.816176,50
2024/06/03/16:12:21.832330,50
2024/06/03/16:12:21.850254,50
2024/06/03/16:12:21.865458,50
2024/06/03/16:12:21.881286,50
2024/06/03/16:12:21.899108,50
2024/06/03/16:12:21.914248,50
2024/06/03/16:12:21.931819,50
2024/06/03/16:12:21.949680,50
2024/06/03/16:12:21.966080,50
2024/06/03/16:12:21.981114,50
2024/06/03/16:12:21.998922,50
2024/06/03/16:12:22.016134,50
2024/06/03/16:12:22.032978,50
2024/06/03/16:12:22.048190,50
2024/06/03/16:12:22.065723,50
2024/06/03/16:12:22.082258,50
2024/06/03/16:12:22.099168,50
2024/06/03/16:12:22.116178,50
2024/06/03/16:12:22.132297,50
2024/06/03/16:12:22.150481,50
2024/06/03/16:12:22.166925,50
2024/06/03/16:12:22.181693,50
2024/06/03/16:12:22.199171,50
2024/06/03/16:12:22.214776,50
2024/06/03/16:12:22.231372,50
2024/06/03/16:12:22.248525,50
2024/06/03/16:12:22.264889,50
2024/06/03/16:12:22.280251,50
2024/06/03/16:12:22.298417,50
2024/06/03/16:12:22.315429,50
2024/06/03/16:12:22.333489,50
2024/06/03/16:12:22.349381,50
2024/06/03/16:12:22.366822,50
2024/06/03/16:12:22.382969,50
2024/06/03/16:12:22.399464,50
2024/06/03/16:12:22.416424,50
2024/06/03/16:12:22.431770,50
2024/06/03/16:12:22.449826,50
2024/06/03/16:12:22.465562,50
2024/06/03/16:12:22.482620,50
2024/06/03/16:12:22.499135,50
2024/06/03/16:12:22.516126,50
2024/06/03/16:12:22.532183,50
2024/06/03/16:12:22.549347,50
2024/06/03/16:12:22.568036,50
2024/06/03/16:12:22.582683,50
2024/06/03/16:12:22.600275,50
2024/06/03/16:12:22.615791,50
2024/06/03/16:12:22.633326,50
2024/06/03/16:12:22.649381,50
2024/06/03/16:12:22.666056,50
2024/06/03/16:12:22.681226,50
2024/06/03/16:12:22.698259,50
2024/06/03/16:12:22.715695,50
2024/06/03/16:12:22.732738,50
2024/06/03/16:12:22.749455,50
2024/06/03/16:12:22.765084,50
2024/06/03/16:12:22.780227,50
2024/06/03/16:12:22.798938,50
2024/06/03/16:12:22.817802,50
2024/06/03/16:12:22.831836,50
2024/06/03/16:12:22.848027,50
2024/06/03/16:12:22.865197,50
2024/06/03/16:12:22.881829,50
2024/06/03/16:12:22.899249,50
2024/06/03/16:12:22.915625,50
2024/06/03/16:12:22.931108,50
2024/06/03/16:12:22.949352,50
2024/06/03/16:12:22.965512,50
2024/06/03/16:12:22.982253,50
2024/06/03/16:12:22.999294,50
2024/06/03/16:12:23.016128,50
2024/06/03/16:12:23.031399,50
2024/06/03/16:12:23.048066,50
2024/06/03/16:12:23.065189,50
2024/06/03/16:12:23.082721,50
2024/06/03/16:12:23.098764,50
2024/06/03/16:12:23.113708,50
2024/06/03/16:12:23.131513,50
2024/06/03/16:12:23.148204,50
2024/06/03/16:12:23.165089,50
2024/06/03/16:12:23.181250,50
2024/06/03/16:12:23.199415,50
2024/06/03/16:12:23.213913,50
2024/06/03/16:12:23.232131,50
2024/06/03/16:12:23.248975,50
2024/06/03/16:12:23.266281,50
2024/06/03/16:12:23.284270,50
2024/06/03/16:12:23.298863,50
2024/06/03/16:12:23.313931,50
2024/06/03/16:12:23.334984,50
2024/06/03/16:12:23.349080,50
2024/06/03/16:12:23.364750,50
2024/06/03/16:12:23.381640,50
2024/06/03/16:12:23.399416,50
2024/06/03/16:12:23.416694,50
2024/06/03/16:12:23.433703,50
2024/06/03/16:12:23.449058,50
2024/06/03/16:12:23.464615,50
2024/06/03/16:12:23.481475,50
2024/06/03/16:12:23.499092,50
2024/06/03/16:12:23.516617,50
2024/06/03/16:12:23.532721,50
2024/06/03/16:12:23.549541,50
2024/06/03/16:12:23.564584,50
2024/06/03/16:12:23.581508,50
2024/06/03/16:12:23.599065,50
2024/06/03/16:12:23.615568,50
2024/06/03/16:12:23.632112,50
2024/06/03/16:12:23.647482,50
2024/06/03/16:12:23.664841,50
2024/06/03/16:12:23.683161,50
2024/06/03/16:12:23.699576,50
2024/06/03/16:12:23.716022,50
2024/06/03/16:12:23.732674,50
2024/06/03/16:12:23.747747,50
2024/06/03/16:12:23.765902,50
2024/06/03/16:12:23.782536,50
2024/06/03/16:12:23.799320,50
2024/06/03/16:12:23.815183,50
2024/06/03/16:12:23.833048,50
2024/06/03/16:12:23.848758,50
2024/06/03/16:12:23.865844,50
2024/06/03/16:12:23.882176,50
2024/06/03/16:12:23.899475,50
2024/06/03/16:12:23.917412,50
2024/06/03/16:12:23.931852,50
2024/06/03/16:12:23.948415,50
2024/06/03/16:12:23.965628,50
2024/06/03/16:12:23.982146,50
2024/06/03/16:12:23.998949,50
2024/06/03/16:12:24.017520,50
2024/06/03/16:12:24.032002,50
2024/06/03/16:12:24.049633,50
2024/06/03/16:12:24.064740,50
2024/06/03/16:12:24.083984,50
2024/06/03/16:12:24.098746,50
2024/06/03/16:12:24.115398,50
2024/06/03/16:12:24.133252,50
2024/06/03/16:12:24.149260,50
2024/06/03/16:12:24.166189,50
2024/06/03/16:12:24.182737,50
2024/06/03/16:12:24.199925,50
2024/06/03/16:12:24.215245,50
2024/06/03/16:12:24.232230,50
2024/06/03/16:12:24.248875,50
2024/06/03/16:12:24.266194,50
2024/06/03/16:12:24.282653,50
2024/06/03/16:12:24.298540,50
2024/06/03/16:12:24.315808,50
2024/06/03/16:12:24.331955,50
2024/06/03/16:12:24.353923,50
2024/06/03/16:12:24.365246,50
2024/06/03/16:12:24.382312,50
2024/06/03/16:12:24.397826,50
2024/06/03/16:12:24.415454,50
2024/06/03/16:12:24.432691,50
2024/06/03/16:12:24.447805,49
2024/06/03/16:12:24.464802,49
2024/06/03/16:12:24.483350,48
2024/06/03/16:12:24.499296,47
2024/06/03/16:12:24.514970,46
2024/06/03/16:12:24.532071,46
2024/06/03/16:12:24.549232,46
2024/06/03/16:12:24.564556,46
2024/06/03/16:12:24.581409,45
2024/06/03/16:12:24.597887,45
2024/06/03/16:12:24.617733,45
2024/06/03/16:12:24.632155,44
2024/06/03/16:12:24.649474,43
2024/06/03/16:12:24.663943,43
2024/06/03/16:12:24.683459,43
2024/06/03/16:12:24.700171,41
2024/06/03/16:12:24.715540,40
2024/06/03/16:12:24.733124,34
2024/06/03/16:12:24.749104,34
2024/06/03/16:12:24.763785,33
2024/06/03/16:12:24.782355,32
2024/06/03/16:12:24.799469,31
2024/06/03/16:12:24.815943,30
2024/06/03/16:12:24.831477,30
2024/06/03/16:12:24.849440,30
2024/06/03/16:12:24.865904,30
2024/06/03/16:12:24.883246,30
2024/06/03/16:12:24.901451,30
2024/06/03/16:12:24.916380,29
2024/06/03/16:12:24.935822,29
2024/06/03/16:12:24.950405,28
2024/06/03/16:12:24.965731,28
2024/06/03/16:12:24.981955,28
2024/06/03/16:12:24.997390,27
2024/06/03/16:12:25.015504,27
2024/06/03/16:12:25.032345,27
2024/06/03/16:12:25.047737,21
2024/06/03/16:12:25.065902,19
2024/06/03/16:12:25.082272,18
2024/06/03/16:12:25.099432,17
2024/06/03/16:12:25.115904,16
2024/06/03/16:12:25.132744,16
2024/06/03/16:12:25.148593,16
2024/06/03/16:12:25.167871,16
2024/06/03/16:12:25.181715,15
2024/06/03/16:12:25.198947,15
2024/06/03/16:12:25.216055,15
2024/06/03/16:12:25.230378,14
2024/06/03/16:12:25.247394,14
2024/06/03/16:12:25.265842,13
2024/06/03/16:12:25.281047,13
2024/06/03/16:12:25.299100,13
2024/06/03/16:12:25.315828,12
2024/06/03/16:12:25.331568,12
2024/06/03/16:12:25.347998,12
2024/06/03/16:12:25.365290,12
2024/06/03/16:12:25.380941,12
2024/06/03/16:12:25.398524,12
2024/06/03/16:12:25.416423,11
2024/06/03/16:12:25.432168,11
2024/06/03/16:12:25.448583,11
2024/06/03/16:12:25.465901,9
2024/06/03/16:12:25.482893,4
2024/06/03/16:12:25.499573,4
2024/06/03/16:12:25.516478,3
2024/06/03/16:12:25.531736,2
2024/06/03/16:12:25.548045,2
2024/06/03/16:12:25.565636,2
2024/06/03/16:12:25.582009,2
2024/06/03/16:12:25.598916,1
2024/06/03/16:12:25.616340,1
2024/06/03/16:12:25.633677,1
2024/06/03/16:12:25.649665,1
2024/06/03/16:12:25.666315,1
2024/06/03/16:12:25.683010,0
2024/06/03/16:12:25.700599,0
2024/06/03/16:12:25.718721,0
2024/06/03/16:12:25.733104,0
2024/06/03/16:12:25.749254,0
2024/06/03/16:12:25.769822,0
2024/06/03/16:12:25.782582,0
2024/06/03/16:12:25.798801,0
2024/06/03/16:12:25.816407,0
2024/06/03/16:12:25.831215,0
2024/06/03/16:12:25.848229,0
2024/06/03/16:12:25.865669,0
2024/06/03/16:12:25.881592,0
2024/06/03/16:12:25.898314,0
2024/06/03/16:12:25.916147,0
2024/06/03/16:12:25.931978,0
2024/06/03/16:12:25.949335,0
2024/06/03/16:12:25.966686,0
2024/06/03/16:12:25.982833,0
2024/06/03/16:12:25.999306,0
2024/06/03/16:12:26.016837,0
2024/06/03/16:12:26.032721,0
2024/06/03/16:12:26.050192,0
2024/06/03/16:12:26.064874,0
2024/06/03/16:12:26.082581,0
2024/06/03/16:12:26.099581,0
2024/06/03/16:12:26.116303,0
2024/06/03/16:12:26.133447,0
2024/06/03/16:12:26.147279,0
2024/06/03/16:12:26.165557,0
2024/06/03/16:12:26.181697,0
2024/06/03/16:12:26.199731,0
2024/06/03/16:12:26.214321,0
2024/06/03/16:12:26.231856,0
2024/06/03/16:12:26.249077,0
2024/06/03/16:12:26.264543,0
2024/06/03/16:12:26.281994,0
2024/06/03/16:12:26.301144,0
2024/06/03/16:12:26.315865,0
2024/06/03/16:12:26.332365,0
2024/06/03/16:12:26.350346,0
2024/06/03/16:12:26.367500,0
2024/06/03/16:12:26.383809,0
2024/06/03/16:12:26.398720,0
2024/06/03/16:12:26.416056,0
2024/06/03/16:12:26.433188,0
2024/06/03/16:12:26.449257,0
2024/06/03/16:12:26.465960,0
2024/06/03/16:12:26.482370,0
2024/06/03/16:12:26.498559,0
2024/06/03/16:12:26.517330,0
2024/06/03/16:12:26.532689,0
2024/06/03/16:12:26.549012,0
2024/06/03/16:12:26.566345,0
2024/06/03/16:12:26.582528,0
2024/06/03/16:12:26.599046,0
2024/06/03/16:12:26.614854,0
2024/06/03/16:12:26.632646,0
2024/06/03/16:12:26.648060,0
2024/06/03/16:12:26.667317,0
2024/06/03/16:12:26.682634,0
2024/06/03/16:12:26.698245,0
2024/06/03/16:12:26.715678,0
2024/06/03/16:12:26.732892,0
2024/06/03/16:12:26.749403,0
2024/06/03/16:12:26.766379,0
2024/06/03/16:12:26.782916,0
2024/06/03/16:12:26.798582,0
2024/06/03/16:12:26.815754,0
2024/06/03/16:12:26.832634,0
2024/06/03/16:12:26.848421,0
2024/06/03/16:12:26.866304,0
2024/06/03/16:12:26.882341,0
2024/06/03/16:12:26.898539,0
2024/06/03/16:12:26.915769,0
2024/06/03/16:12:26.932774,0
2024/06/03/16:12:26.950428,0
2024/06/03/16:12:26.965738,0
2024/06/03/16:12:26.984276,0
2024/06/03/16:12:26.998090,0
2024/06/03/16:12:27.015819,0
2024/06/03/16:12:27.032342,0
2024/06/03/16:12:27.049415,0
2024/06/03/16:12:27.066560,0
2024/06/03/16:12:27.082837,0
2024/06/03/16:12:27.099205,0
2024/06/03/16:12:27.115884,0
2024/06/03/16:12:27.134221,0
2024/06/03/16:12:27.148563,0
2024/06/03/16:12:27.165677,0
2024/06/03/16:12:27.183523,0
2024/06/03/16:12:27.200071,0
2024/06/03/16:12:27.217335,0
2024/06/03/16:12:27.234345,0
2024/06/03/16:12:27.252145,0
2024/06/03/16:12:27.267106,0
2024/06/03/16:12:27.283831,0
2024/06/03/16:12:27.302452,0
2024/06/03/16:12:27.318280,0
2024/06/03/16:12:27.334194,0
2024/06/03/16:12:27.349637,0
2024/06/03/16:12:27.365457,0
2024/06/03/16:12:27.382589,0
2024/06/03/16:12:27.399401,0
